mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__class_weight,param_classifier__max_depth,param_classifier__n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
18.824615955352783,0.30737423623382587,1.0501135190327961,0.05770961336585847,balanced,10,100,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 10, 'classifier__n_estimators': 100}",0.8734638350711247,0.8870668797078293,0.870102716274823,0.876877810351259,0.007334263455656265,4,0.8421440042826552,0.8507089793014444,0.8386579334313594,0.8438369723384863,0.0050633672767748505,4,0.9192337892372587,0.9388992366969796,0.9165312345926995,0.9248880868423126,0.009968623796330785,4,0.8790019120125023,0.8926311403546844,0.8758670633708806,0.8825000385793557,0.007277189768402786,4,0.8734638350711248,0.8870673529503195,0.8701022923630019,0.8768778267948153,0.0073346131368059765,4
36.862454414367676,0.5645901005098093,1.8414538701375325,0.10402670559129427,balanced,10,200,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 10, 'classifier__n_estimators': 200}",0.8662326753464931,0.8883999086966446,0.8867655786350148,0.8804660542260508,0.010086610412963905,3,0.8438014262205157,0.8527689781566683,0.8512462479892539,0.8492722174554793,0.00391806451734394,3,0.8988550663769334,0.9388992366969796,0.9373299490531929,0.9250280840423687,0.01851820376842969,3,0.8704586247446927,0.8937638520707488,0.8922165055968853,0.8854796608041089,0.010640244781058258,3,0.8662326753464932,0.8884003697682441,0.8867651169611315,0.8804660540252897,0.01008663519700878,3
20.618024746576946,0.16300707645392706,0.7668494383494059,0.14365159988839488,balanced,12,100,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 12, 'classifier__n_estimators': 100}",0.9443145919690302,0.9317324811686829,0.9255968956859164,0.9338813229412098,0.0077910709259271385,2,0.9145286040410235,0.9086791930995143,0.8993249494568756,0.9075109155324711,0.006261598972241464,2,0.980242134287749,0.9599357218509185,0.9584938736007889,0.9662239099131521,0.009929843656255183,2,0.9462458465904584,0.9336044684006287,0.9279671879005383,0.9359391676305419,0.007642663420835489,2,0.9443145919690301,0.9317327386713825,0.9255965953227274,0.9338813086543801,0.007791153716090582,2
34.45897420247396,9.072008540896416,1.2572494347890217,0.3582061253725454,balanced,12,200,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 12, 'classifier__n_estimators': 200}",0.9388364406624911,0.9495640264779731,0.9372654645058206,0.9418886438820949,0.005465077920520384,1,0.9052750514351243,0.9239392478302797,0.9036341570306442,0.910949485432016,0.009209545011713706,1,0.980242134287749,0.9797852525473869,0.9789273779741796,0.9796515882697717,0.0005450049818429165,1,0.9412682687333971,0.951043125299112,0.9397750878699962,0.9440288273008351,0.004997177842154499,1,0.938836440662491,0.9495643024053881,0.9372650841150983,0.9418886090609925,0.005465314360440656,1
