mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__class_weight,param_classifier__penalty,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
32.84994991620382,1.0557158711377455,0.24012509981791177,0.03651206093238731,0.1,balanced,l2,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__penalty': 'l2'}",0.7715610905173201,0.7717598721753024,0.769568591645743,0.7709631847794552,0.0009894597998690773,1,0.73999838618575,0.7416222886089102,0.7381317245495459,0.7399174664480687,0.001426165106405119,1,0.8373171667001442,0.8341185493590446,0.8355824187864069,0.8356727116151985,0.0013073899749486075,1,0.7856555410869714,0.7851556457019097,0.7838398026653877,0.784883663151423,0.0007658143311668697,1,0.7715610905173201,0.7717604415257506,0.7695679889118476,0.7709631736516395,0.0009898958025137683,1
32.299828926722206,0.5106859177062445,0.2242145538330078,0.017613318605134598,1.0,balanced,l2,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__penalty': 'l2'}",0.7707758888300494,0.7703903218443278,0.7687742524537777,0.7699801543760515,0.0008671082438110274,2,0.7389727804547872,0.7398205435522011,0.737097293814433,0.7386302059404738,0.0011378459933741067,2,0.8373171667001442,0.8341185493590446,0.8355824187864069,0.8356727116151985,0.0013073899749486075,1,0.7850771311657849,0.7841447503948362,0.7832561642545981,0.7841593486050731,0.0007434782909701819,2,0.7707758888300494,0.7703909036991158,0.7687736424672329,0.7699801449987994,0.0008674828170314516,2
28.608163674672443,2.5480186580846964,0.19495018323262533,0.013577893413548009,10.0,balanced,l2,"{'classifier__C': 10, 'classifier__class_weight': 'balanced', 'classifier__penalty': 'l2'}",0.7702645947081058,0.7702533668112304,0.7692033782241497,0.7699071132478287,0.0004976369185670154,3,0.7383064710902153,0.7396408504299108,0.7376557638676189,0.7385343617959149,0.000826273883268012,3,0.8373171667001442,0.8341185493590446,0.8355824187864069,0.8356727116151985,0.0013073899749486075,1,0.7847009497732523,0.7840438040147959,0.7835713551833967,0.7841053696571483,0.00046320530408338446,3,0.7702645947081058,0.7702539499164524,0.769202772155703,0.7699071055934205,0.0004980579092919786,3
